station,date,xnd,settled_high,our_mean,our_sd,mkt_mean,mkt_sd,truth_centre,our_loc_err,mkt_loc_err,our_tail_p,mkt_tail_p,tail_settled,our_modal,mkt_modal,true_leg
KDEN,2026-07-16,2.0,93,92.37022056395888,2.7489528807252426,92.7233009708738,1.8943300111041717,93.5,-1.1297794360411189,-0.7766990291262061,0.14337939442806202,0.02912621359223301,0.0,4,3,3
KDEN,2026-07-17,2.0,92,92.40320861473249,2.718833101870518,93.0373831775701,1.857292943365159,92.5,-0.09679138526750819,0.5373831775701063,0.17426757281549024,0.03738317757009346,0.0,4,4,4
KDEN,2026-07-18,2.0,94,93.40320861473248,2.718833101870518,93.76368159203979,1.803844533932032,93.5,-0.0967913852675224,0.2636815920397879,0.17426757281549024,0.03980099502487562,0.0,4,4,4
KDEN,2026-07-19,2.0,98,97.33976723821996,2.7317856586802987,97.36274509803921,1.7610392190702118,97.5,-0.16023276178003698,-0.13725490196078738,0.16122401829538277,0.04901960784313726,0.0,3,3,3
KDEN,2026-07-20,2.0,100,99.33976723821998,2.731785658680299,99.85960591133005,1.840631676313007,99.5,-0.16023276178002277,0.3596059113300498,0.16122401829538277,0.07881773399014778,0.0,2,2,2
KDEN,2026-07-21,3.0,96,94.11611000141488,3.2439635213141114,93.81666666666668,2.2579928578345294,95.5,-1.3838899985851185,-1.683333333333323,0.33446731609276714,0.10952380952380952,0.0,0,3,2
KDEN,2026-07-22,3.0,95,94.64408877393274,2.8347980660264063,95.33333333333336,2.3064781095517186,94.5,0.14408877393273656,0.833333333333357,0.5092798875105432,0.5523809523809524,0.0,0,0,2
KDEN,2026-07-23,3.0,88,87.91973285210635,3.0728224596840756,87.5049261083744,2.260710766966869,88.5,-0.5802671478936503,-0.9950738916255943,0.4122085245830325,0.16748768472906408,0.0,0,2,2
KDEN,2026-07-24,2.0,96,94.29169444911172,2.6618943721085015,95.71162790697673,2.378802640212438,95.5,-1.2083055508882836,0.21162790697673017,0.2279293730246727,0.41395348837209306,0.0,3,0,2
KDEN,2026-07-25,2.0,101,99.2916944491117,2.6618943721085015,98.9575471698113,1.8436759892766912,100.5,-1.2083055508882978,-1.5424528301886937,0.2279293730246727,0.056603773584905655,0.0,2,2,5
